student_id,attendance,marks,assignment,lms,risk_score,risk_label
39402,88,40,37,96,35.8,Medium
39403,86,30,49,63,40.5,Medium
39404,51,54,38,56,50.2,Medium
39405,77,67,62,41,32.6,Medium
39406,51,40,69,51,48.7,Medium
39407,41,86,96,95,29.1,Low
39408,55,71,42,41,44.2,Medium
39409,92,39,66,89,29.4,Low
39410,56,81,64,50,35.5,Medium
39411,67,73,67,97,28.2,Low
39412,53,75,44,48,42.7,Medium
39413,79,40,93,90,28.8,Low
39414,71,64,98,77,25.1,Low
39415,76,58,87,44,30.4,Medium
39416,49,73,37,79,43.2,Medium
39417,79,39,65,47,39.0,Medium
39418,57,36,58,65,48.3,Medium
39419,86,60,84,67,24.1,Low
39420,48,70,85,41,38.7,Medium
39421,76,65,35,95,33.6,Medium
39422,74,91,95,40,20.1,Low
39423,83,44,47,28,41.4,Medium
39424,47,55,42,85,47.8,Medium
39425,98,97,79,33,12.6,Low
39426,75,56,82,22,34.6,Medium
39427,98,75,47,60,22.9,Low
39428,65,59,96,40,33.1,Medium
39429,51,47,70,38,47.7,Medium
39430,74,58,99,89,24.3,Low
39431,63,78,63,75,31.3,Medium
39432,79,80,66,64,24.8,Low
39433,57,76,81,60,32.2,Medium
39434,89,42,50,86,33.2,Medium
39435,92,74,31,89,25.9,Low
39436,61,37,93,84,37.5,Medium
39437,66,90,40,54,33.2,Medium
39438,86,63,74,48,27.1,Low
39439,98,77,53,20,25.1,Low
39440,51,61,53,81,42.6,Medium
39441,97,97,63,79,11.6,Low
39442,74,49,97,46,31.7,Medium
39443,94,43,80,60,27.5,Low
39444,42,83,71,58,38.3,Medium
39445,49,40,32,85,53.5,Medium
39446,87,64,80,66,23.4,Low
39447,76,56,59,21,38.9,Medium
39448,41,77,74,22,43.5,Medium
39449,98,85,78,28,16.9,Low
39450,95,56,61,59,27.1,Low
39451,49,33,71,24,53.9,Medium
39452,83,96,99,72,11.0,Low
39453,51,77,75,50,36.5,Medium
39454,60,96,59,55,29.9,Low
39455,45,38,44,25,59.3,Medium
39456,76,81,60,88,24.5,Low
39457,83,43,69,35,36.6,Medium
39458,96,90,41,45,21.9,Low
39459,59,52,32,23,52.1,Medium
39460,94,50,74,75,25.1,Low
39461,47,77,85,29,38.2,Medium
39462,90,40,47,91,33.5,Medium
39463,98,32,63,80,30.6,Medium
39464,75,70,48,24,37.0,Medium
39465,46,93,81,23,35.2,Medium
39466,73,79,69,68,26.5,Low
39467,64,57,81,64,34.7,Medium
39468,43,44,79,24,51.4,Medium
39469,65,35,96,66,37.7,Medium
39470,57,58,99,37,36.3,Medium
39471,80,54,52,51,36.3,Medium
39472,87,55,73,27,31.4,Medium
39473,52,83,41,88,37.3,Medium
39474,84,89,95,27,18.0,Low
39475,87,50,96,39,27.1,Low
39476,89,41,94,86,24.7,Low
39477,93,93,41,62,20.5,Low
39478,51,83,30,71,41.6,Medium
39479,48,91,33,93,37.6,Medium
39480,94,56,98,38,22.2,Low
39481,69,58,96,86,27.2,Low
39482,89,42,78,53,30.9,Medium
39483,64,68,52,89,34.7,Medium
39484,68,70,70,52,32.6,Medium
39485,72,38,82,56,37.8,Medium
39486,59,44,32,43,52.5,Medium
39487,86,51,79,98,24.7,Low
39488,48,73,35,63,45.6,Medium
39489,96,70,63,29,25.1,Low
39490,65,92,85,44,25.0,Low
39491,56,67,53,41,42.8,Medium
39492,52,43,60,41,50.2,Medium
39493,94,93,91,52,11.1,Low
39494,86,73,93,95,15.6,Low
39495,75,68,61,74,30.0,Medium
39496,83,56,80,65,27.5,Low
39497,79,53,61,96,30.7,Medium
39498,96,93,70,35,16.2,Low
39499,75,63,61,84,30.5,Medium
39500,69,72,76,56,30.0,Low
39501,54,93,82,38,30.3,Medium
39502,53,70,51,94,38.2,Medium
39503,85,32,74,71,34.5,Medium
39504,50,57,85,20,43.9,Medium
39505,56,59,66,26,44.1,Medium
39506,43,49,99,95,38.8,Medium
39507,61,58,73,74,36.2,Medium
39508,70,35,84,43,40.4,Medium
39509,67,63,37,61,40.8,Medium
39510,79,78,59,52,28.0,Low
39511,50,57,84,63,39.8,Medium
39512,95,92,36,42,23.0,Low
39513,72,98,41,42,29.4,Low
39514,49,55,90,97,36.2,Medium
39515,66,32,82,94,38.2,Medium
39516,69,56,83,27,36.3,Medium
39517,87,65,30,42,35.5,Medium
39518,99,64,73,57,20.9,Low
39519,91,92,42,50,22.6,Low
39520,60,48,77,78,38.4,Medium
39521,68,44,75,93,35.3,Medium
39522,86,68,38,24,35.2,Medium
39523,95,86,95,54,11.8,Low
39524,64,69,30,82,39.5,Medium
39525,72,80,37,77,32.1,Medium
39526,51,49,90,22,44.7,Medium
39527,44,83,90,52,34.3,Medium
39528,51,70,57,63,40.9,Medium
39529,67,64,83,98,27.6,Low
39530,80,99,80,71,15.2,Low
39531,53,65,45,67,43.6,Medium
39532,98,43,62,46,30.9,Medium
39533,40,60,57,44,50.2,Medium
39534,76,42,46,64,41.4,Medium
39535,76,64,83,47,29.1,Low
39536,51,39,30,34,58.5,Medium
39537,61,91,92,43,25.6,Low
39538,94,99,80,37,13.0,Low
39539,52,77,56,47,40.2,Medium
39540,69,33,49,52,47.5,Medium
39541,94,45,94,93,20.8,Low
39542,86,60,50,90,28.6,Low
39543,94,66,70,63,22.3,Low
39544,64,80,52,71,32.9,Medium
39545,50,78,77,32,38.0,Medium
39546,63,81,49,53,35.4,Medium
39547,42,60,87,71,40.7,Medium
39548,71,56,50,78,37.0,Medium
39549,78,96,96,68,14.0,Low
39550,68,36,57,34,47.2,Medium
39551,99,66,86,68,16.6,Low
39552,76,67,30,90,34.5,Medium
39553,95,53,90,31,25.0,Low
39554,84,30,99,81,29.5,Low
39555,84,36,91,50,32.4,Medium
39556,62,59,79,50,36.7,Medium
39557,44,72,80,90,35.8,Medium
39558,48,78,31,27,48.5,Medium
39559,46,43,42,61,54.2,Medium
39560,54,94,97,39,26.9,Low
39561,60,72,74,70,32.6,Medium
39562,96,64,77,82,18.8,Low
39563,42,53,70,64,46.9,Medium
39564,59,66,59,63,38.5,Medium
39565,91,71,62,91,20.8,Low
39566,85,44,41,73,37.3,Medium
39567,44,79,43,62,43.9,Medium
39568,46,55,92,84,38.3,Medium
39569,96,38,30,49,39.3,Medium
39570,80,84,31,77,28.9,Low
39571,60,70,34,96,38.6,Medium
39572,96,77,79,81,14.6,Low
39573,73,50,61,99,33.7,Medium
39574,65,80,73,49,30.5,Medium
39575,40,52,98,85,40.3,Medium
39576,49,51,60,39,49.2,Medium
39577,66,55,84,76,32.7,Medium
39578,61,32,62,26,51.0,Medium
39579,53,70,69,48,39.2,Medium
39580,56,37,34,75,52.2,Medium
39581,65,41,61,36,45.9,Medium
39582,50,38,46,71,52.3,Medium
39583,99,39,33,89,33.2,Medium
39584,99,71,55,31,25.0,Low
39585,45,68,62,21,47.1,Medium
39586,50,93,63,28,36.7,Medium
39587,68,87,41,56,32.9,Medium
39588,58,43,30,82,49.7,Medium
39589,83,92,62,93,17.5,Low
39590,61,47,48,94,42.5,Medium
39591,98,83,65,42,18.7,Low
39592,87,92,99,28,15.0,Low
39593,76,64,94,90,22.6,Low
39594,55,50,50,32,49.8,Medium
39595,42,78,70,57,40.1,Medium
39596,97,96,39,65,18.1,Low
39597,49,52,82,74,41.0,Medium
39598,97,50,98,70,19.6,Low
39599,59,41,96,77,37.2,Medium
39600,80,85,79,76,19.1,Low
39601,97,33,33,46,40.1,Medium
39602,79,36,84,65,34.3,Medium
39603,90,63,79,71,22.2,Low
39604,86,63,69,73,25.6,Low
39605,69,56,40,56,42.0,Medium
39606,47,78,36,31,47.5,Medium
39607,51,47,88,80,39.9,Medium
39608,63,55,45,60,43.3,Medium
39609,94,35,66,93,29.4,Low
39610,48,43,43,44,54.9,Medium
39611,63,53,38,35,47.8,Medium
39612,44,61,49,52,49.1,Medium
39613,40,34,98,43,49.9,Medium
39614,66,42,37,77,45.9,Medium
39615,93,33,45,25,41.4,Medium
39616,60,66,86,40,35.0,Medium
39617,40,49,69,99,45.6,Medium
39618,57,91,97,58,24.7,Low
39619,71,60,55,93,33.3,Medium
39620,92,70,99,24,20.0,Low
39621,45,94,90,85,27.3,Low
39622,47,33,42,41,58.8,Medium
39623,77,30,37,32,49.6,Medium
39624,95,35,87,86,25.5,Low
39625,77,50,88,95,27.1,Low
39626,60,90,53,57,32.7,Medium
39627,84,43,78,33,34.6,Medium
39628,81,59,35,47,38.2,Medium
39629,60,82,74,40,32.6,Medium
39630,70,67,33,28,42.5,Medium
39631,55,85,57,73,33.8,Medium
39632,78,61,72,51,31.0,Medium
39633,68,55,97,23,34.6,Medium
39634,89,67,64,63,25.2,Low
39635,61,68,82,43,34.5,Medium
39636,86,70,57,47,28.5,Low
39637,65,59,65,24,40.9,Medium
39638,55,34,96,37,44.9,Medium
39639,88,82,77,79,16.9,Low
39640,75,88,58,88,23.2,Low
39641,52,32,38,79,54.1,Medium
39642,96,94,32,56,21.4,Low
39643,63,50,55,54,43.4,Medium
39644,80,69,93,23,26.4,Low
39645,77,63,53,83,31.4,Medium
39646,88,89,60,70,19.1,Low
39647,51,57,80,76,38.9,Medium
39648,57,49,49,99,42.8,Medium
39649,64,70,46,79,36.3,Medium
39650,52,71,44,82,40.9,Medium
39651,95,56,56,69,27.1,Low
39652,82,73,41,73,29.8,Low
39653,67,76,41,79,34.3,Medium
39654,72,57,56,80,34.9,Medium
39655,46,74,76,35,40.7,Medium
39656,98,73,95,55,14.4,Low
39657,94,31,78,31,34.4,Medium
39658,85,80,46,37,29.1,Low
39659,84,46,67,30,36.2,Medium
39660,80,92,71,30,23.2,Low
39661,81,38,95,71,30.1,Medium
39662,62,55,60,90,37.7,Medium
39663,52,30,89,49,47.5,Medium
39664,61,76,35,49,40.9,Medium
39665,40,43,51,92,51.7,Medium
39666,82,33,62,42,40.7,Medium
39667,68,63,91,24,33.3,Medium
39668,83,40,68,42,37.0,Medium
39669,75,54,79,45,33.5,Medium
39670,88,49,41,27,39.2,Medium
39671,41,95,71,94,31.5,Medium
39672,57,83,94,57,27.8,Low
39673,95,98,93,86,5.4,Low
39674,65,71,49,30,39.9,Medium
39675,55,34,55,24,54.4,Medium
39676,53,42,45,71,50.1,Medium
39677,95,77,97,94,10.1,Low
39678,61,84,36,30,40.2,Medium
39679,42,67,60,74,43.7,Medium
39680,78,50,66,45,36.1,Medium
39681,54,84,75,28,35.4,Medium
39682,60,78,76,92,28.2,Low
39683,89,89,46,91,19.4,Low
39684,63,45,31,52,49.9,Medium
39685,74,64,37,95,34.3,Medium
39686,78,44,53,45,40.5,Medium
39687,94,36,38,31,40.9,Medium
39688,48,67,64,81,39.8,Medium
39689,62,66,63,30,39.8,Medium
39690,47,75,84,71,34.8,Medium
39691,92,32,65,98,30.8,Medium
39692,83,43,65,44,36.5,Medium
39693,41,47,43,68,54.1,Medium
39694,48,63,48,77,44.6,Medium
39695,68,56,39,34,44.8,Medium
39696,67,78,78,30,31.2,Medium
39697,74,66,45,49,36.7,Medium
39698,69,67,88,98,24.9,Low
39699,98,69,40,91,23.0,Low
39700,70,43,41,99,41.0,Medium
39701,49,78,37,43,45.3,Medium
39702,56,35,33,88,51.7,Medium
39703,94,77,94,59,14.6,Low
39704,95,99,96,72,5.9,Low
39705,80,69,49,97,27.8,Low
39706,69,63,56,67,35.6,Medium
39707,88,75,61,47,25.4,Low
39708,65,71,62,75,32.8,Medium
39709,73,48,45,97,37.7,Medium
39710,41,93,42,98,37.5,Medium
39711,73,45,81,32,37.9,Medium
39712,58,70,40,25,45.3,Medium
39713,68,34,99,63,36.5,Medium
39714,88,42,58,25,38.1,Medium
39715,83,35,40,94,38.9,Medium
39716,80,40,89,28,35.4,Medium
39717,93,83,97,35,15.0,Low
39718,58,67,42,45,43.8,Medium
39719,46,33,80,41,51.6,Medium
39720,75,75,51,38,33.5,Medium
39721,81,56,76,88,26.8,Low
39722,49,48,77,61,44.5,Medium
39723,64,92,75,60,25.8,Low
39724,42,36,34,38,61.8,High
39725,67,80,90,58,25.4,Low
39726,88,70,95,57,19.1,Low
39727,42,37,72,66,51.1,Medium
39728,55,51,57,82,43.1,Medium
39729,42,44,37,87,53.9,Medium
39730,51,75,90,38,35.3,Medium
39731,67,90,43,77,29.9,Low
39732,75,94,38,23,31.9,Medium
39733,87,75,82,59,20.4,Low
39734,86,47,83,82,26.7,Low
39735,55,42,46,85,47.7,Medium
39736,76,67,81,99,23.4,Low
39737,63,97,54,43,30.6,Medium
39738,53,42,98,70,39.6,Medium
39739,90,82,87,25,19.5,Low
39740,49,58,58,54,46.0,Medium
39741,99,59,42,78,26.5,Low
39742,59,42,40,25,53.3,Medium
39743,62,83,66,21,35.0,Medium
39744,94,33,49,91,33.6,Medium
39745,77,50,58,39,38.7,Medium
39746,76,81,76,97,20.4,Low
39747,55,69,60,88,36.5,Medium
39748,81,73,96,61,20.4,Low
39749,99,96,53,43,16.7,Low
39750,70,68,44,62,36.6,Medium
39751,53,92,64,60,32.4,Medium
39752,82,91,66,97,17.0,Low
39753,44,69,98,25,39.6,Medium
39754,42,97,46,41,40.8,Medium
39755,62,37,35,50,52.1,Medium
39756,62,96,86,44,24.8,Low
39757,51,52,56,91,43.7,Medium
39758,62,94,44,67,31.5,Medium
39759,69,87,51,52,30.9,Medium
39760,76,77,88,44,24.5,Low
39761,74,32,73,48,41.4,Medium
39762,72,46,32,98,41.2,Medium
39763,72,66,75,95,26.9,Low
39764,64,53,77,37,39.4,Medium
39765,96,45,81,93,22.6,Low
39766,66,87,71,83,25.0,Low
39767,63,74,50,35,39.1,Medium
39768,80,71,94,26,25.3,Low
39769,94,39,81,36,30.9,Medium
39770,92,56,34,23,37.3,Medium
39771,58,31,62,48,50.3,Medium
39772,43,61,76,35,45.8,Medium
39773,64,95,95,56,21.3,Low
39774,58,52,48,95,42.1,Medium
39775,93,80,73,68,17.4,Low
39776,65,88,95,43,24.3,Low
39777,71,99,77,35,23.0,Low
39778,96,92,80,54,12.6,Low
39779,81,48,39,58,39.6,Medium
39780,52,53,87,33,42.6,Medium
39781,90,54,37,40,36.4,Medium
39782,71,94,82,66,20.4,Low
39783,72,98,61,33,26.3,Low
39784,87,84,83,43,19.1,Low
39785,48,86,81,76,31.2,Medium
39786,47,95,59,25,38.4,Medium
39787,81,92,33,57,27.7,Low
39788,93,46,90,60,25.0,Low
39789,66,45,96,62,34.7,Medium
39790,54,32,61,63,50.3,Medium
39791,70,87,91,68,20.9,Low
39792,80,47,66,47,36.0,Medium
39793,86,68,88,59,21.7,Low
39794,50,83,55,98,34.3,Medium
39795,51,95,82,82,26.5,Low
39796,48,89,67,98,30.9,Medium
39797,87,58,87,88,21.6,Low
39798,57,33,52,89,48.0,Medium
39799,73,35,45,28,48.5,Medium
39800,75,88,74,77,21.1,Low
39801,72,48,36,94,40.2,Medium
39802,91,78,44,49,26.5,Low
39803,89,31,49,77,37.6,Medium
39804,50,89,75,76,30.7,Medium
39805,54,61,92,59,35.8,Medium
39806,44,58,36,38,54.0,Medium
39807,94,53,86,68,22.5,Low
39808,40,55,38,45,55.4,Medium
39809,77,42,64,27,41.1,Medium
39810,74,30,71,87,38.5,Medium
39811,93,94,33,86,19.4,Low
39812,60,79,68,27,36.0,Medium
39813,45,92,38,86,38.2,Medium
39814,55,52,75,89,38.5,Medium
39815,53,47,46,52,50.3,Medium
39816,46,40,64,65,50.3,Medium
39817,84,34,90,82,30.0,Medium
39818,87,89,66,38,21.5,Low
39819,86,61,67,48,29.1,Low
39820,90,75,50,69,24.6,Low
39821,43,89,33,70,42.5,Medium
39822,80,42,84,47,33.9,Medium
39823,93,63,52,26,30.9,Medium
39824,84,55,44,45,36.6,Medium
39825,91,92,33,54,24.0,Low
39826,53,53,34,33,52.8,Medium
39827,53,68,63,20,43.8,Medium
39828,47,93,85,81,28.2,Low
39829,66,62,97,65,29.1,Low
39830,90,96,39,99,17.5,Low
39831,72,64,47,75,35.1,Medium
39832,78,30,35,61,46.7,Medium
39833,66,56,33,59,44.3,Medium
39834,52,85,34,86,38.3,Medium
39835,87,99,75,60,14.5,Low
39836,87,83,43,44,27.3,Low
39837,89,50,44,91,31.5,Medium
39838,63,31,84,53,43.4,Medium
39839,42,47,43,20,58.5,Medium
39840,91,57,63,65,27.4,Low
39841,59,52,68,55,41.7,Medium
39842,59,85,55,32,36.7,Medium
39843,67,95,63,74,24.7,Low
39844,49,35,50,91,50.8,Medium
39845,76,57,55,90,32.5,Medium
39846,58,92,51,96,29.4,Low
39847,72,51,43,94,37.9,Medium
39848,57,97,87,26,28.1,Low
39849,45,51,60,55,49.2,Medium
39850,70,78,48,29,36.1,Medium
39851,70,70,82,40,30.6,Medium
39852,97,43,61,90,27.1,Low
39853,93,54,57,43,30.9,Medium
39854,41,32,51,94,54.4,Medium
39855,98,64,47,23,29.9,Low
39856,49,91,98,94,24.1,Low
39857,74,95,45,40,28.9,Low
39858,52,91,50,99,32.0,Medium
39859,97,99,32,23,22.8,Low
39860,94,46,72,33,30.9,Medium
39861,48,89,47,30,41.7,Medium
39862,78,71,80,42,27.3,Low
39863,95,80,40,51,24.9,Low
39864,66,58,39,34,45.0,Medium
39865,51,73,32,54,45.9,Medium
39866,91,92,85,28,16.2,Low
39867,89,62,52,43,31.1,Medium
39868,44,88,38,42,44.2,Medium
39869,45,88,47,84,37.8,Medium
39870,85,58,92,27,27.5,Low
39871,73,82,83,67,22.9,Low
39872,92,51,69,39,30.2,Medium
39873,64,74,63,50,34.6,Medium
39874,52,90,89,74,27.0,Low
39875,69,50,79,48,36.8,Medium
39876,40,55,74,48,47.9,Medium
39877,67,36,60,61,44.3,Medium
39878,45,91,99,34,31.5,Medium
39879,80,32,55,36,43.8,Medium
39880,85,35,34,54,43.3,Medium
39881,58,38,63,64,46.4,Medium
39882,90,52,46,88,30.4,Medium
39883,74,31,67,94,38.3,Medium
39884,98,93,89,20,13.1,Low
39885,57,39,47,65,49.6,Medium
39886,53,73,59,59,39.2,Medium
39887,61,59,69,53,38.8,Medium
39888,77,43,75,53,36.0,Medium
39889,50,68,58,86,39.4,Medium
39890,43,94,77,85,30.7,Medium
39891,57,74,80,23,36.7,Medium
39892,98,41,49,31,35.6,Medium
39893,90,41,74,66,30.3,Medium
39894,75,57,31,32,43.5,Medium
39895,52,30,35,21,61.1,High
39896,87,92,89,33,16.5,Low
39897,88,91,65,42,20.3,Low
39898,42,39,51,92,52.1,Medium
39899,57,77,86,64,30.5,Medium
39900,68,99,48,23,31.2,Medium
39901,56,43,90,58,40.9,Medium
39902,44,36,97,60,46.2,Medium
39903,72,58,45,54,39.4,Medium
39904,89,36,32,65,40.7,Medium
39905,57,33,85,61,44.2,Medium
39906,47,54,87,80,39.6,Medium
39907,58,97,64,86,26.3,Low
39908,96,90,61,62,16.2,Low
39909,46,33,54,70,53.9,Medium
39910,42,97,44,21,43.2,Medium
39911,96,44,53,39,33.9,Medium
39912,58,46,83,21,44.3,Medium
39913,78,49,31,90,38.9,Medium
39914,96,77,83,72,14.7,Low
39915,56,69,54,96,36.5,Medium
39916,78,35,88,48,35.9,Medium
39917,63,43,76,67,40.0,Medium
39918,65,67,57,91,33.4,Medium
39919,94,57,61,42,28.9,Low
39920,84,59,43,74,32.7,Medium
39921,92,95,68,55,15.6,Low
39922,63,86,44,88,31.4,Medium
39923,59,73,35,39,43.6,Medium
39924,84,77,55,48,27.5,Low
39925,71,42,33,25,49.9,Medium
39926,70,40,71,33,42.5,Medium
39927,41,96,91,46,32.0,Medium
39928,73,89,31,59,32.0,Medium
39929,64,34,40,38,52.4,Medium
39930,62,64,56,62,38.6,Medium
39931,73,99,42,20,30.7,Medium
39932,59,52,80,51,39.7,Medium
39933,70,37,72,39,42.6,Medium
39934,66,74,82,90,26.0,Low
39935,74,93,88,25,22.4,Low
39936,60,33,75,87,42.4,Medium
39937,88,55,83,41,27.6,Low
39938,76,53,35,30,43.7,Medium
39939,57,67,77,68,34.9,Medium
39940,56,64,71,82,36.0,Medium
39941,87,71,48,56,28.7,Low
39942,98,64,93,62,16.8,Low
39943,67,82,82,58,26.4,Low
39944,65,95,74,24,28.3,Low
39945,74,64,54,36,36.8,Medium
39946,75,80,98,25,23.9,Low
39947,99,65,80,28,22.1,Low
39948,78,75,78,89,21.8,Low
39949,46,56,41,51,51.5,Medium
39950,70,42,75,59,38.5,Medium
39951,96,69,65,64,21.5,Low
39952,57,95,76,60,27.5,Low
39953,53,78,35,95,38.9,Medium
39954,88,72,82,71,19.7,Low
39955,92,40,89,33,30.1,Medium
39956,85,43,66,80,31.9,Medium
39957,99,42,71,26,31.0,Medium
39958,93,54,41,51,33.3,Medium
39959,42,98,63,72,34.0,Medium
39960,66,34,46,78,46.4,Medium
39961,95,33,35,51,40.0,Medium
39962,64,83,88,21,29.8,Low
39963,87,47,48,97,31.8,Medium
39964,68,56,59,85,35.7,Medium
39965,48,53,55,34,50.5,Medium
39966,95,89,83,59,12.8,Low
39967,76,56,30,69,39.9,Medium
39968,52,73,96,81,30.0,Medium
39969,77,43,60,95,34.8,Medium
39970,81,98,69,94,15.0,Low
39971,45,36,52,76,53.2,Medium
39972,41,67,41,88,46.5,Medium
39973,81,33,57,75,38.8,Medium
39974,80,65,91,23,28.0,Low
39975,58,41,38,64,50.5,Medium
39976,96,31,65,81,31.2,Medium
39977,82,50,37,34,41.4,Medium
39978,61,76,36,88,36.8,Medium
39979,40,53,83,81,43.4,Medium
39980,56,63,74,97,34.2,Medium
39981,81,34,86,24,37.8,Medium
39982,84,33,39,61,42.6,Medium
39983,79,71,78,63,25.2,Low
39984,71,52,97,74,29.2,Low
39985,77,46,64,43,38.3,Medium
39986,84,48,41,79,35.9,Medium
39987,64,94,97,41,22.7,Low
39988,91,93,82,74,11.9,Low
39989,67,79,64,84,28.3,Low
39990,77,42,97,40,33.2,Medium
39991,53,34,69,47,50.1,Medium
39992,68,93,99,55,19.6,Low
39993,98,54,70,38,26.8,Low
39994,73,95,89,49,19.6,Low
39995,41,60,66,22,50.2,Medium
39996,62,48,57,38,45.6,Medium
39997,53,93,44,63,35.8,Medium
39998,54,59,43,34,48.7,Medium
39999,76,74,79,48,26.8,Low
40000,65,97,78,45,24.8,Low
40001,72,34,87,41,39.5,Medium
40002,46,79,78,83,34.0,Medium
40003,57,52,72,20,45.2,Medium
40004,79,66,44,50,34.8,Medium
40005,44,44,45,24,57.8,Medium
40006,92,89,73,30,18.9,Low
40007,66,57,95,99,27.6,Low
40008,70,86,38,82,30.4,Medium
40009,48,93,49,71,36.0,Medium
40010,54,97,71,24,32.7,Medium
40011,96,66,65,55,23.3,Low
40012,66,43,73,79,38.2,Medium
40013,57,88,57,67,32.7,Medium
40014,60,50,88,82,35.2,Medium
40015,68,67,49,64,36.5,Medium
40016,83,55,99,76,22.9,Low
40017,43,68,58,75,43.3,Medium
40018,40,87,40,20,47.9,Medium
40019,52,85,52,67,36.6,Medium
40020,59,63,93,39,35.0,Medium
40021,95,30,37,76,38.0,Medium
40022,98,94,35,83,17.3,Low
40023,60,85,87,99,23.2,Low
40024,49,56,88,57,40.3,Medium
40025,80,80,60,69,25.1,Low
40026,89,60,52,31,32.9,Medium
40027,43,34,83,67,49.3,Medium
40028,71,80,87,59,24.3,Low
40029,53,79,45,72,38.9,Medium
40030,84,71,65,65,25.6,Low
40031,63,55,91,36,36.5,Medium
40032,58,61,95,27,36.8,Medium
40033,47,57,59,86,43.7,Medium
40034,84,48,32,34,42.2,Medium
40035,88,81,43,78,24.1,Low
40036,83,81,93,38,20.1,Low
40037,62,93,63,38,30.9,Medium
40038,81,91,30,20,32.3,Medium
40039,95,57,42,22,34.3,Medium
40040,83,51,62,96,29.5,Low
40041,92,67,85,53,20.8,Low
40042,93,40,40,98,33.0,Medium
40043,62,57,57,44,42.3,Medium
40044,42,52,78,30,49.0,Medium
40045,86,59,33,58,35.5,Medium
40046,94,98,40,74,17.6,Low
40047,45,53,85,29,46.2,Medium
40048,55,61,34,78,45.1,Medium
40049,47,31,47,75,55.0,Medium
40050,97,63,60,60,24.3,Low
40051,73,39,86,70,34.9,Medium
40052,66,88,70,56,27.6,Low
40053,62,94,77,21,29.5,Low
40054,74,70,91,75,23.7,Low
40055,68,49,53,78,39.7,Medium
40056,44,55,70,58,46.1,Medium
40057,81,64,97,82,20.8,Low
40058,79,73,49,95,27.2,Low
40059,95,90,50,62,18.8,Low
40060,49,72,89,75,33.5,Medium
40061,56,73,91,63,31.2,Medium
40062,66,34,58,20,49.8,Medium
40063,77,42,55,36,42.0,Medium
40064,85,53,90,23,29.8,Low
40065,98,43,32,94,32.1,Medium
40066,78,60,54,73,32.7,Medium
40067,44,83,75,83,34.2,Medium
40068,51,44,77,60,45.0,Medium
40069,58,61,93,55,34.4,Medium
40070,72,87,71,46,26.3,Low
40071,63,60,99,62,30.8,Medium
40072,56,51,95,71,36.2,Medium
40073,53,32,86,68,45.2,Medium
40074,43,81,48,99,39.0,Medium
40075,88,39,46,45,39.4,Medium
40076,52,48,85,46,43.2,Medium
40077,99,72,91,93,11.3,Low
40078,89,71,35,40,32.1,Medium
40079,47,85,64,36,39.3,Medium
40080,68,82,78,29,29.7,Low
40081,66,69,67,60,33.5,Medium
40082,84,56,58,47,33.3,Medium
40083,67,66,36,66,39.6,Medium
40084,48,92,85,82,28.0,Low
40085,77,78,49,89,27.1,Low
40086,69,84,71,57,27.3,Low
40087,77,56,81,53,30.9,Medium
40088,77,48,57,33,40.1,Medium
40089,97,36,34,38,39.8,Medium
40090,99,93,72,99,8.2,Low
40091,88,58,96,91,19.1,Low
40092,55,87,37,47,39.8,Medium
40093,97,74,38,72,24.2,Low
40094,73,67,86,72,26.3,Low
40095,46,47,52,67,50.4,Medium
40096,47,42,79,47,48.1,Medium
40097,47,47,53,50,51.5,Medium
40098,76,88,34,37,32.7,Medium
40099,60,50,34,93,44.9,Medium
40100,80,81,82,52,22.1,Low
40101,88,35,51,68,37.3,Medium
40102,83,45,89,94,26.1,Low
40103,60,91,99,78,21.1,Low
40104,73,64,47,31,39.1,Medium
40105,75,48,30,22,47.4,Medium
40106,62,90,75,70,26.2,Low
40107,98,92,43,69,17.7,Low
40108,53,60,68,71,40.1,Medium
40109,86,90,89,67,14.1,Low
40110,43,54,87,40,45.2,Medium
40111,90,63,79,64,22.9,Low
40112,50,72,76,78,35.4,Medium
40113,72,66,49,87,32.9,Medium
40114,40,73,68,35,45.0,Medium
40115,48,99,36,60,37.9,Medium
40116,75,94,53,37,27.5,Low
40117,42,32,84,65,50.3,Medium
40118,50,62,78,83,37.5,Medium
40119,88,93,49,69,20.2,Low
40120,71,40,85,89,33.7,Medium
40121,85,54,45,91,31.7,Medium
40122,59,65,92,79,30.6,Medium
40123,93,66,50,90,24.0,Low
40124,59,44,71,63,42.7,Medium
40125,75,99,45,99,21.4,Low
40126,46,53,83,48,44.3,Medium
40127,96,79,96,69,11.8,Low
40128,59,70,85,45,33.9,Medium
40129,99,95,42,93,14.2,Low
40130,78,31,49,86,41.1,Medium
40131,94,49,66,80,26.5,Low
40132,57,62,64,97,36.1,Medium
40133,66,90,56,21,33.3,Medium
40134,98,31,60,22,37.3,Medium
40135,42,37,63,33,56.2,Medium
40136,83,81,86,94,15.9,Low
40137,64,62,76,75,33.1,Medium
40138,65,53,87,58,34.9,Medium
40139,80,49,99,74,26.1,Low
40140,91,34,48,53,38.5,Medium
40141,89,85,31,98,22.9,Low
40142,60,82,74,34,33.2,Medium
40143,50,46,56,65,48.5,Medium
40144,91,56,33,50,35.2,Medium
40145,58,40,85,81,39.7,Medium
40146,77,97,48,99,20.6,Low
40147,47,76,83,25,39.3,Medium
40148,84,47,86,65,28.6,Low
40149,44,44,98,38,45.8,Medium
